year,month,day,flow_cfs,Source
1981,5,29,2500,USGS_12186000
1981,5,30,2800,USGS_12186000
1981,5,31,2600,USGS_12186000
1981,6,1,2200,USGS_12186000
1981,6,2,2100,USGS_12186000
1981,6,3,2000,USGS_12186000
1981,6,4,2700,USGS_12186000
1981,6,5,2500,USGS_12186000
1981,6,6,3400,USGS_12186000
1981,6,7,2700,USGS_12186000
1981,6,8,2200,USGS_12186000
1981,6,9,2400,USGS_12186000
1981,6,10,2200,USGS_12186000
1981,6,11,2000,USGS_12186000
1981,6,12,1900,USGS_12186000
1981,6,13,1800,USGS_12186000
1981,6,14,1700,USGS_12186000
1981,6,15,1600,USGS_12186000
1981,6,16,2100,USGS_12186000
1981,6,17,2500,USGS_12186000
1981,6,18,2300,USGS_12186000
1981,6,19,3470,USGS_12186000
1981,6,20,2910,USGS_12186000
1981,6,21,2460,USGS_12186000
1981,6,22,2430,USGS_12186000
1981,6,23,2480,USGS_12186000
1981,6,24,2120,USGS_12186000
1981,6,25,2000,USGS_12186000
1981,6,26,2090,USGS_12186000
1981,6,27,1870,USGS_12186000
1981,6,28,1620,USGS_12186000
1981,6,29,1560,USGS_12186000
1981,6,30,1690,USGS_12186000
1981,7,1,1600,USGS_12186000
1981,7,2,1510,USGS_12186000
1981,7,3,1610,USGS_12186000
1981,7,4,1740,USGS_12186000
1981,7,5,1740,USGS_12186000
1981,7,6,1440,USGS_12186000
1981,7,7,1190,USGS_12186000
1981,7,8,1040,USGS_12186000
1981,7,9,930,USGS_12186000
1981,7,10,880,USGS_12186000
1981,7,11,840,USGS_12186000
1981,7,12,831,USGS_12186000
1981,7,13,1000,USGS_12186000
1981,7,14,1060,USGS_12186000
1981,7,15,1010,USGS_12186000
1981,7,16,1110,USGS_12186000
1981,7,17,1190,USGS_12186000
1981,7,18,1160,USGS_12186000
1981,7,19,1030,USGS_12186000
1981,7,20,930,USGS_12186000
1981,7,21,880,USGS_12186000
1981,7,22,822,USGS_12186000
1981,7,23,786,USGS_12186000
1981,7,24,777,USGS_12186000
1981,7,25,850,USGS_12186000
1981,7,26,860,USGS_12186000
1981,7,27,880,USGS_12186000
1981,7,28,840,USGS_12186000
1981,7,29,759,USGS_12186000
1981,7,30,696,USGS_12186000
1981,7,31,596,USGS_12186000
1981,8,1,556,USGS_12186000
1981,8,2,556,USGS_12186000
1981,8,3,556,USGS_12186000
1981,8,4,508,USGS_12186000
1981,8,5,492,USGS_12186000
1981,8,6,516,USGS_12186000
1981,8,7,564,USGS_12186000
1981,8,8,604,USGS_12186000
1981,8,9,628,USGS_12186000
1981,8,10,620,USGS_12186000
1981,8,11,588,USGS_12186000
1981,8,12,564,USGS_12186000
