year,month,day,flow_cfs,Source
1981,1,25,2700,USGS_12189500
1981,1,26,2480,USGS_12189500
1981,1,27,2430,USGS_12189500
1981,1,28,2260,USGS_12189500
1981,1,29,2280,USGS_12189500
1981,1,30,2130,USGS_12189500
1981,1,31,2000,USGS_12189500
1981,2,1,1890,USGS_12189500
1981,2,2,1810,USGS_12189500
1981,2,3,1750,USGS_12189500
1981,2,4,1680,USGS_12189500
1981,2,5,1610,USGS_12189500
1981,2,6,1550,USGS_12189500
1981,2,7,1490,USGS_12189500
1981,2,8,1440,USGS_12189500
1981,2,9,1400,USGS_12189500
1981,2,10,1270,USGS_12189500
1981,2,11,1270,USGS_12189500
1981,2,12,2030,USGS_12189500
1981,2,13,3420,USGS_12189500
1981,2,14,4650,USGS_12189500
1981,2,15,6800,USGS_12189500
1981,2,16,14600,USGS_12189500
1981,2,17,17400,USGS_12189500
1981,2,18,10900,USGS_12189500
1981,2,19,13900,USGS_12189500
1981,2,20,10500,USGS_12189500
1981,2,21,7850,USGS_12189500
1981,2,22,6230,USGS_12189500
1981,2,23,5450,USGS_12189500
1981,2,24,5000,USGS_12189500
1981,2,25,4580,USGS_12189500
1981,2,26,3940,USGS_12189500
1981,2,27,3480,USGS_12189500
1981,2,28,3180,USGS_12189500
1981,3,1,2970,USGS_12189500
1981,3,2,2800,USGS_12189500
1981,3,3,2720,USGS_12189500
1981,3,4,2740,USGS_12189500
1981,3,5,2500,USGS_12189500
1981,3,6,2340,USGS_12189500
1981,3,7,2240,USGS_12189500
1981,3,8,2150,USGS_12189500
1981,3,9,2060,USGS_12189500
1981,3,10,2000,USGS_12189500
1981,3,11,1950,USGS_12189500
1981,3,12,1940,USGS_12189500
1981,3,13,1940,USGS_12189500
1981,3,14,1940,USGS_12189500
1981,3,15,1940,USGS_12189500
1981,3,16,2240,USGS_12189500
1981,3,17,2130,USGS_12189500
1981,3,18,1970,USGS_12189500
1981,3,19,1890,USGS_12189500
1981,3,20,1830,USGS_12189500
1981,3,21,1780,USGS_12189500
1981,3,22,1890,USGS_12189500
1981,3,23,1880,USGS_12189500
1981,3,24,1910,USGS_12189500
1981,3,25,1980,USGS_12189500
1981,3,26,2000,USGS_12189500
1981,3,27,1850,USGS_12189500
1981,3,28,1790,USGS_12189500
1981,3,29,1950,USGS_12189500
1981,3,30,2090,USGS_12189500
1981,3,31,2780,USGS_12189500
1981,4,1,2850,USGS_12189500
1981,4,2,2430,USGS_12189500
1981,4,3,2330,USGS_12189500
1981,4,4,2160,USGS_12189500
1981,4,5,2820,USGS_12189500
1981,4,6,3270,USGS_12189500
1981,4,7,2890,USGS_12189500
1981,4,8,2950,USGS_12189500
1981,4,9,3420,USGS_12189500
1981,4,10,3250,USGS_12189500
1981,4,11,3160,USGS_12189500
1981,4,12,2890,USGS_12189500
1981,4,13,2550,USGS_12189500
1981,4,14,2380,USGS_12189500
1981,4,15,2510,USGS_12189500
1981,4,16,3040,USGS_12189500
1981,4,17,3180,USGS_12189500
1981,4,18,3080,USGS_12189500
1981,4,19,3310,USGS_12189500
1981,4,20,3910,USGS_12189500
1981,4,21,3690,USGS_12189500
1981,4,22,5220,USGS_12189500
1981,4,23,6740,USGS_12189500
1981,4,24,9290,USGS_12189500
1981,4,25,6590,USGS_12189500
1981,4,26,5170,USGS_12189500
1981,4,27,4470,USGS_12189500
1981,4,28,8660,USGS_12189500
1981,4,29,9860,USGS_12189500
1981,4,30,10300,USGS_12189500
1981,5,1,10700,USGS_12189500
1981,5,2,7610,USGS_12189500
1981,5,3,5990,USGS_12189500
1981,5,4,5120,USGS_12189500
1981,5,5,4350,USGS_12189500
1981,5,6,3940,USGS_12189500
1981,5,7,3630,USGS_12189500
1981,5,8,3440,USGS_12189500
1981,5,9,3520,USGS_12189500
1981,5,10,3500,USGS_12189500
1981,5,11,3350,USGS_12189500
1981,5,12,3180,USGS_12189500
1981,5,13,3350,USGS_12189500
1981,5,14,3820,USGS_12189500
1981,5,15,4280,USGS_12189500
1981,5,16,3690,USGS_12189500
1981,5,17,3330,USGS_12189500
1981,5,18,3480,USGS_12189500
1981,5,19,4560,USGS_12189500
1981,5,20,4950,USGS_12189500
1981,5,21,4920,USGS_12189500
1981,5,22,4720,USGS_12189500
1981,5,23,4870,USGS_12189500
1981,5,24,5960,USGS_12189500
1981,5,25,8940,USGS_12189500
1981,5,26,7820,USGS_12189500
1981,5,27,6350,USGS_12189500
1981,5,28,5800,USGS_12189500
1981,5,29,6380,USGS_12189500
1981,5,30,7710,USGS_12189500
1981,5,31,6860,USGS_12189500
1981,6,1,5650,USGS_12189500
